,name,steam_appid,required_age,is_free,number_dlc,developers,publishers,price_currency,price_initial,price_final,windows,mac,linux,metacritic_score,categories,genres,recommendations_total,achievements_total,release_date,0,total_news,total_patches
62678,Niktophobia Playtest,2891920.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"20 Jun, 2024",,,
62735,PlateUp! Playtest,1613620.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jun, 2022",,,
62753,The Alters Playtest,3728820.0,0.0,False,,,,,,,True,False,False,,,,,,"23 May, 2025",,,
62758,Block'Em! Playtest,1722030.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Aug, 2022",,,
62765,Steel Swarm: APOCALYPSE Playtest,3307260.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Oct, 2024",,,
62792,XenoHaven Playtest,3623310.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jul, 2025",,,
62832,Dawnmaker Playtest,3131180.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Aug, 2024",,,
62886,Pale Night Playtest,1951510.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jun, 2022",,,
63000,Voxelotl Garden Playtest,1846160.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Dec, 2021",,,
63219,Ars Notoria Playtest,2074670.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Aug, 2025",,,
63359,Dungeons of the Obelisk Playtest,2754360.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jan, 2024",,,
63480,Quilts and Cats of Calico Playtest,2315280.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jan, 2024",,,
63533,Bloodthief Playtest,2674720.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Nov, 2023",,,
63617,梦夜Nightmare Playtest,3549190.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Feb, 2025",,,
63635,Aground Zero Playtest,1838610.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Dec, 2021",,,
63746,Net Raiders Playtest,3028470.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Jun, 2024",,,
63761,MoonMiners Playtest,3681850.0,0.0,False,,,,,,,True,False,False,,,,,,"16 May, 2025",,,
63961,Im Bann Der Dunklen Jagd Playtest,3232780.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Sep, 2024",,,
64029,Arcanima: Mist of Oblivion Playtest,2464830.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jun, 2023",,,
64098,Knight Crawlers Playtest,1953300.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Aug, 2022",,,
64112,Havenhold Playtest,2650720.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Apr, 2025",,,
64140,The Hauntings Playtest,1695270.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jul, 2021",,,
64215,Strayed Playtest,2372160.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"22 Dec, 2023",,,
64539,置きエイムマスター Playtest,3105300.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jul, 2024",,,
64692,Little Rocket Lab Playtest,3570420.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Mar, 2025",,,
64743,Knife To Meet You Playtest,1684850.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Jul, 2021",,,
64775,Zoo Simulator Playtest,2557600.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Sep, 2023",,,
64785,Slingshottr Playtest,2911670.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Mar, 2024",,,
64982,Baldur's Gate 3 Playtest,2912110.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Jan, 2025",,,
65036,Marte Playtest,3490350.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Feb, 2025",,,
65083,Ancient Wars: Sparta Definitive Edition Playtest,1818400.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Jan, 2022",,,
65089,Don't Lose Aggro Playtest,3129200.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jul, 2024",,,
65156,Hapland Trilogy Playtest,1931320.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Mar, 2022",,,
65346,Ka: Keepers &amp; Assassins Playtest,2300550.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jan, 2023",,,
65467,Age of Mythology: Retold Playtest,3115590.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Jul, 2024",,,
65478,五行乱斗 Playtest,3697970.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Apr, 2025",,,
65510,Car Mechanic Shop Simulator Playtest,3401020.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
65552,Spellomancer Playtest,3575620.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Apr, 2025",,,
65814,Idle Stellar Playtest,2688920.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Nov, 2023",,,
65823,Sanguivore Playtest,2585300.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Nov, 2023",,,
65851,Dogs Club Playtest,2652150.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Nov, 2023",,,
65908,Argonauts Path Playtest,3126510.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Sep, 2024",,,
65967,Naau: The Lost Eye Playtest,1516020.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"9 Jan, 2021",,,
66053,APICO Playtest,1736930.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Nov, 2021",,,
66144,Software Company Playtest,1844480.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Feb, 2022",,,
66174,Liminality Playtest,2929610.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jun, 2024",,,
66224,Project TERRA Playtest,2713840.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Feb, 2024",,,
